club_id,category,team_name,team_id
228,C.T. INFANTIL FEMENÍ PROMOCIÓ,PALAU PROJECTES VIA ACB PALAU,71475
228,PRE-MINI MIXTE (ESCOLA),ESCOLA ACB PALAU,72560
228,LLEURE CLUBS,VETERANS ACB PALAU,73644
228,LLEURE CLUBS,VETERANES REGALS PALOU ACB PALAU,74129
169,3A. TERRITORIAL SÈNIOR MASCULÍ,BASQUET PÀLCAM,71199
169,C.T. SOTS-20 MASCULÍ NIVELL B,BASQUET PÀLCAM,73173
169,C.T. MINI MASCULÍ 1R. ANY,BASQUET PÀLCAM,73178
169,C.T. PRE-MINI MASCULÍ,BASQUET PÀLCAM A,73175
169,C.T. PRE-MINI MASCULÍ 1R. ANY,BASQUET PÀLCAM C,73174
169,2A. TERRITORIAL SÈNIOR FEMENÍ,BASQUET PÀLCAM,71198
169,C.T. SOTS-20 FEMENÍ NIVELL B,BASQUET PÀLCAM,71197
169,C.T. CADET FEMENÍ PROMOCIÓ,BASQUET PÀLCAM,73171
169,C.T. INFANTIL FEMENÍ PROMOCIÓ,BASQUET PÀLCAM,73170
169,C.T. PRE-INFANTIL FEMENÍ,BASQUET PÀLCAM,73172
169,C.T. MINI FEMENÍ,BASQUET PÀLCAM,73177
169,C.T. PRE-MINI FEMENÍ,BASQUET PÀLCAM,73176
72,C.C. PRIMERA CATEGORIA MASCULINA,C.E.B. PALLEJÀ A,69731
72,1A. TERRITORIAL SÈNIOR MASCULÍ,C.E.B. PALLEJÀ B,69730
72,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,C.E.B. PALLEJÀ - AEGAS,69728
72,C.T. CADET MASCULÍ PROMOCIÓ,C.E.B. PALLEJÀ,69741
72,C.T. PRE-INFANTIL MASCULÍ,C.E.B. PALLEJÀ,69729
72,C.T. MINI MASCULÍ,C.E.B. PALLEJÀ VERMELL,69732
72,C.T. MINI MASCULÍ,C.E.B. PALLEJÀ NEGRE,69736
72,C.T. MINI MASCULÍ,C.E.B. PALLEJÀ GROC,74125
72,C.C. SEGONA CATEGORIA FEMENINA,C.E.B. PALLEJÀ,69739
72,C.T. SOTS-20 FEMENÍ NIVELL B,C.E.B. PALLEJÀ,69734
72,C.T. CADET FEMENÍ PROMOCIÓ,C.E.B. PALLEJÀ VERMELL,69733
72,C.T. CADET FEMENÍ PROMOCIÓ,C.E.B. PALLEJÀ NEGRE,69738
72,C.T. PRE-INFANTIL FEMENÍ,C.E.B. PALLEJÀ,69735
72,C.T. MINI FEMENÍ,C.E.B. PALLEJÀ,69737
72,PRE-MINI MIXTE (ESCOLA),PALLESCOLA,74065
3189,1A. TERRITORIAL SÈNIOR MASCULÍ,UNIVERSITAT EUROPEA - AEB LA PALMA,68859
3189,C.T. SOTS-25 MASCULÍ NIVELL B,AUTOCORB - AEB LA PALMA,73410
3189,C.T. PRE-MINI MASCULÍ 1R. ANY,UNIVERSITAT EUROPEA - AEB LA PALMA MIXT,73411
2774,3A. TERRITORIAL SÈNIOR MASCULÍ,ESPORT BASE DEL PAPIOL,72213
2774,C.T. MINI MASCULÍ,ESPORT BASE DEL PAPIOL VERD,72214
2774,C.T. MINI MASCULÍ 1R. ANY,ESPORT BASE DEL PAPIOL GROC,72215
2774,C.T. PRE-MINI MASCULÍ 1R. ANY,ESPORT BASE DEL PAPIOL,72212
2774,C.T. CADET FEMENÍ PROMOCIÓ,ESPORT BASE DEL PAPIOL,72211
2774,C.T. MINI FEMENÍ,ESPORT BASE DEL PAPIOL,72210
2774,ESCOBOL,ESPORT BASE DEL PAPIOL VERD,72567
2774,PRE-MINI MIXTE (ESCOLA),ESPORT BASE DEL PAPIOL GROC,72566
392,C.C. PRIMERA CATEGORIA MASCULINA,CLUB BÀSQUET PARDINYES LLEIDA,70358
392,1A. TERRITORIAL SÈNIOR MASCULÍ,CLUB BÀSQUET PARDINYES LLEIDA,72341
392,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,CLUB BÀSQUET PARDINYES LLEIDA,70359
392,C.C. JÚNIOR MASCULÍ NIVELL A,CLUB BÀSQUET PARDINYES LLEIDA - NEGRE,72273
392,C.C. JÚNIOR MASCULÍ NIVELL A,CLUB BÀSQUET PARDINYES LLEIDA - GROC,72274
392,C.T. CADET MASCULÍ PROMOCIÓ,CLUB BÀSQUET PARDINYES LLEIDA- NEGRE,72280
392,C.T. CADET MASCULÍ PROMOCIÓ,CLUB BÀSQUET PARDINYES LLEIDA - GROC,72281
392,C.T. CADET MASCULÍ PROMOCIÓ,CLUB BÀSQUET PARDINYES LLEIDA - VERMELL,72279
392,C.T. CADET MASCULÍ PROMOCIÓ,CLUB BÀSQUET PARDINYES LLEIDA - BLAU,72278
392,C.T. INFANTIL MASCULÍ PROMOCIÓ,CLUB BÀSQUET PARDINYES LLEIDA - GROC,72343
392,C.T. MINI MASCULÍ,CLUB BÀSQUET PARDINYES LLEIDA - GROC,72277
392,C.T. MINI MASCULÍ,CLUB BÀSQUET PARDINYES LLEIDA - NEGRE,72275
392,C.T. PRE-MINI MASCULÍ,CLUB BÀSQUET PARDINYES LLEIDA,72276
392,C.T. CADET FEMENÍ PROMOCIÓ,CLUB BÀSQUET PARDINYES LLEIDA,72339
392,C.T. INFANTIL FEMENÍ PROMOCIÓ,CLUB BÀSQUET PARDINYES LLEIDA,72340
392,C.T. MINI FEMENÍ,CLUB BÀSQUET PARDINYES LLEIDA,72337
392,PRE-MINI MIXTE (ESCOLA),CLUB BÀSQUET PARDINYES LLEIDA - NEGRE,72642
392,PRE-MINI MIXTE E (COMPETICIO).,CLUB BÀSQUET PARDINYES LLEIDA - GROC,72643
247,1A. TERRITORIAL SÈNIOR MASCULÍ,CB MANYANET LES CORTS,70118
247,C.T. SOTS-25 MASCULÍ NIVELL B,CB MANYANET LES CORTS,70132
247,C.C. JÚNIOR MASCULÍ NIVELL B,CB MANYANET LES CORTS VERD,70120
247,C. T. U17 - JUNIOR MASCULÍ 1R. ANY BCN,CB MANYANET LES CORTS GROC,70124
247,C.C. CADET MASCULÍ 1R. ANY,CB MANYANET LES CORTS GROC,70121
247,C.T. CADET MASCULÍ PROMOCIÓ,CB MANYANET LES CORTS VERD,70116
247,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB MANYANET LES CORTS,70115
247,C.T. PRE-INFANTIL MASCULÍ,CB MANYANET LES CORTS,70114
247,C.T. MINI MASCULÍ,CB MANYANET LES CORTS VERD,70113
247,C.T. MINI MASCULÍ 1R. ANY,CB MANYANET LES CORTS GROC,70133
247,C.T. PRE-MINI MASCULÍ,CB MANYANET LES CORTS VERD,70125
247,C.T. PRE-MINI MASCULÍ 1R. ANY,CB MANYANET LES CORTS GROC,70134
247,2A. TERRITORIAL SÈNIOR FEMENÍ,CB MANYANET LES CORTS,70117
247,C.C. JÚNIOR FEM. NIVELL A,CB MANYANET LES CORTS VERD,70128
247,C. T. U17 - JUNIOR FEMENÍ 1R ANY BCN,CB MANYANET LES CORTS GROC,70123
247,C.C. CADET FEMENí 1R. ANY,CB MANYANET LES CORTS GROC,70122
247,C.T. CADET FEMENÍ PROMOCIÓ,CB MANYANET LES CORTS VERD,70135
247,C.T. INFANTIL FEMENÍ PROMOCIÓ,CB MANYANET LES CORTS,70127
247,C.T. PRE-INFANTIL FEMENÍ,CB MANYANET LES CORTS,70126
247,C.T. MINI FEMENÍ,CB MANYANET LES CORTS VERD,70119
247,C.T. MINI FEMENÍ 1R. ANY,CB MANYANET LES CORTS GROC,70130
247,C.T. PRE-MINI FEMENÍ,CB MANYANET LES CORTS VERD,70131
247,C.T. PRE-MINI FEMENÍ 1R. ANY,CB MANYANET LES CORTS GROC,70129
247,PRE-MINI MIXTE E (COMPETICIO).,CB MANYANET LES CORTS,74142
247,PRE-MINI MIXTE E (COMPETICIO).,CB MANYANET LES CORTS FEM,74173
451,C.C. SEGONA CATEGORIA MASCULINA,MANYANET REUS A,70353
451,2A. TERRITORIAL SÈNIOR MASCULÍ,MANYANET REUS B,71817
451,C.T. CADET MASCULÍ PROMOCIÓ,MANYANET REUS GROC,72832
451,C.T. CADET MASCULÍ PROMOCIÓ,MANYANET REUS VERD,72833
451,C.T. INFANTIL MASCULÍ PROMOCIÓ,MANYANET REUS,72835
451,C.T. PRE-INFANTIL MASCULÍ,MANYANET REUS,72828
451,C.T. MINI MASCULÍ,MANYANET REUS GROC,72829
451,C.T. MINI MASCULÍ,MANYANET REUS VERD,72836
451,C.C. SEGONA CATEGORIA FEMENINA,MANYANET REUS A,70354
451,2A. TERRITORIAL SÈNIOR FEMENÍ,MANYANET REUS B,71818
451,C.T. CADET FEMENÍ PROMOCIÓ,MANYANET REUS,72831
451,C.T. INFANTIL FEMENÍ PROMOCIÓ,MANYANET REUS,72830
451,C.T. MINI FEMENÍ,MANYANET REUS VERD,72834
90,C.C. SEGONA CATEGORIA MASCULINA,CB PARETS,71052
90,3A. TERRITORIAL SÈNIOR MASCULÍ,CB PARETS 1,71049
90,C.C. SOTS-25 MASCULÍ NIVELL A,CB PARETS 2,71059
90,C.T. SOTS-20 MASCULÍ NIVELL B,CB PARETS,71045
90,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,CB PARETS NEGRE,71053
90,C. T. U17 - JUNIOR MASCULÍ 1R. ANY BCN,CB PARETS VERMELL,71048
90,C.T. CADET MASCULÍ PROMOCIÓ,CB PARETS NEGRE,71050
90,C. T.. U15 - CADET MASCULÍ PROMOCIÓ 1R. ANY BCN,CB PARETS VERMELL,71046
90,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB PARETS 2,71047
90,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB PARETS 1,71058
90,C. T. U13 - INFANTIL MASCULÍ PROMOCIÓ 1R. ANY BCN,CB PARETS,71064
90,C.T. MINI MASCULÍ,CB PARETS NEGRE,71065
90,C.T. MINI MASCULÍ 1R. ANY,CB PARETS VERMELL,71360
90,C.T. PRE-MINI MASCULÍ,CB PARETS NEGRE,71054
90,C.T. PRE-MINI MASCULÍ 1R. ANY,CB PARETS VERMELL,71060
90,1A. TERRITORIAL SÈNIOR FEMENÍ,CB PARETS,71062
90,C. C. JÚNIOR FEMENÍ PREFERENT,CB PARETS NEGRE,71044
90,C.T. JÚNIOR FEMENÍ PROMOCIÓ,CB PARETS VERMELL,71066
90,C.T. CADET FEMENÍ PROMOCIÓ,CB PARETS,71043
90,C.T. PRE-INFANTIL FEMENÍ,CB PARETS,71061
90,C.T. MINI FEMENÍ,CB PARETS VERMELL,71057
90,C.T. MINI FEMENÍ,CB PARETS NEGRE,71063
90,C.T. PRE-MINI FEMENÍ,CB PARETS NEGRE,71055
90,C.T. PRE-MINI FEMENÍ 1R. ANY,CB PARETS VERMELL,71051
3060,2A. TERRITORIAL SÈNIOR MASCULÍ,BÀSQUET PB9 'A',69133
3060,3A. TERRITORIAL SÈNIOR MASCULÍ,BÀSQUET PB9 'B',69140
3060,C.C. JÚNIOR MASCULÍ NIVELL A,BÀSQUET PB9 - U18M,69132
3060,C.T. CADET MASCULÍ PROMOCIÓ,BÀSQUET PB9 - U16M,69136
3060,C.T. INFANTIL MASCULÍ PROMOCIÓ,BÀSQUET PB9 - U14M,69135
3060,C.T. INFANTIL MASCULÍ PROMOCIÓ,BÀSQUET PB9 - U13M,69137
3060,C.C. SOTS-25 FEMENÍ,BÀSQUET PB9,69139
3060,C.T. CADET FEMENÍ PROMOCIÓ,BÀSQUET PB9 - U16F,69134
3060,C.T. PRE-INFANTIL FEMENÍ,BÀSQUET PB9 - U13F,69138
30,3A. TERRITORIAL SÈNIOR MASCULÍ,CB PEDAGOGIUM,71184
30,C.C. SOTS-20 MASCULÍ NIVELL A-1,CB PEDAGOGIUM,71185
30,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,CB. PEDAGOGIUM,70451
30,C.C. JÚNIOR MASCULÍ NIVELL B,CB PEDAGOGIUM VERD,71187
30,C.T. CADET MASCULÍ PROMOCIÓ,CB PEDAGOGIUM TARONJA,71181
30,C.T. CADET MASCULÍ PROMOCIÓ,CB PEDAGOGIUM NEGRE,71190
30,C.T. CADET MASCULÍ PROMOCIÓ,CB PEDAGOGIUM VERD,71182
30,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB PEDAGOGIUM,72170
30,C.T. PRE-INFANTIL MASCULÍ,CB PEDAGOGIUM,72185
30,C.T. MINI MASCULÍ,CB PEDAGOGIUM,72184
30,C.T. PRE-MINI MASCULÍ,CB  PEDAGOGIUM NEGRE,74015
30,C.T. PRE-MINI MASCULÍ 1R. ANY,CB PEDAGOGIUM VERD,72585
30,2A. TERRITORIAL SÈNIOR FEMENÍ,CB PEDAGOGIUM,71188
30,C.T. SOTS-20 FEMENÍ NIVELL A,CB PEDAGOGIUM,71186
30,C.T. JÚNIOR FEMENÍ PROMOCIÓ,CB PEDAGOGIUM,71189
30,C.T. CADET FEMENÍ PROMOCIÓ,CB PEDAGOGIUM,71183
30,C.T. INFANTIL FEMENÍ PROMOCIÓ,CB PEDAGOGIUM,72183
30,C.T. PRE-INFANTIL FEMENÍ,CB PEDAGOGIUM,72182
30,C.T. MINI FEMENÍ,CB PEDAGOGIUM,72181
30,PRE-MINI MIXTE (ESCOLA),ESCOLETA CB PEDAGOGIUM,73392
2969,1A. TERRITORIAL SÈNIOR MASCULÍ,COLLBAIX - BÀSQUETOMS,69141
2969,C.T. SOTS-25 MASCULÍ NIVELL B,BÀSQUETOMS,71864
2969,C.C. JÚNIOR MASCULÍ NIVELL B,BÀSQUETOMS,71865
2969,C.T. INFANTIL MASCULÍ PROMOCIÓ,BÀSQUETOMS,71868
2969,C.T. MINI MASCULÍ,BÀSQUETOMS MINI MIXTE,71867
2969,C.T. PRE-MINI MASCULÍ,BÀSQUETOMS PRE-MINI MIXTE,71866
2969,PRE-MINI MIXTE (ESCOLA),BÀSQUETOMS,74433
410,C.C. SEGONA CATEGORIA MASCULINA,ALUFEMA CB PEÑA FRAGATINA,69013
410,C.C. JÚNIOR MASCULÍ NIVELL A,CB PEÑA FRAGATINA,72613
410,C.T. CADET MASCULÍ PROMOCIÓ,CB PEÑA FRAGATINA,72614
410,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB PEÑA FRAGATINA,72616
410,C.T. MINI MASCULÍ,CB PEÑA FRAGATINA,72618
410,C.T. PRE-MINI MASCULÍ,CB PEÑA FRAGATINA,72617
410,C.C. JÚNIOR FEM. NIVELL A,CB PEÑA FRAGATINA,72611
410,C.T. CADET FEMENÍ PROMOCIÓ,CB PEÑA FRAGATINA,72619
410,C.C. INFANTIL FEMENÍ 1R ANY,CB PEÑA FRAGATINA,69012
410,C.T. MINI FEMENÍ,CB PEÑA FRAGATINA,72615
410,C.T. PRE-MINI FEMENÍ,CB PEÑA FRAGATINA,72612
410,PRE-MINI MIXTE (ESCOLA),CB PEÑA FRAGATINA - ESCOLA,74544
410,PRE-MINI MIXTE (ESCOLA),CB PEÑA FRAGATINA - ESCOLA 2,74549
2494,2A. TERRITORIAL SÈNIOR MASCULÍ,BÀSQUET PIERA A,68410
2494,3A. TERRITORIAL SÈNIOR MASCULÍ,BÀSQUET PIERA B,72775
2494,C.C. JÚNIOR MASCULÍ NIVELL A,BÀSQUET PIERA A,68412
2494,C.C. JÚNIOR MASCULÍ NIVELL B,BÀSQUET PIERA B,72773
2494,C.T. CADET MASCULÍ PROMOCIÓ,BÀSQUET PIERA,68411
2494,C.T. INFANTIL MASCULÍ PROMOCIÓ,BÀSQUET PIERA,72772
2494,C.T. PRE-INFANTIL MASCULÍ,BÀSQUET PIERA,72776
2494,C.T. MINI MASCULÍ,BÀSQUET PIERA,72777
2494,C.T. PRE-MINI MASCULÍ,BÀSQUET PIERA,72774
5,C.C. PRIMERA CATEGORIA MASCULINA,UER PINEDA DE MAR,68721
5,C.C. SOTS-20 MASCULÍ NIVELL A-1,UER PINEDA DE MAR,71301
5,C.C. JÚNIOR MASCULÍ NIVELL A,UER PINEDA DE MAR A,68725
5,C.T. JÚNIOR MASCULÍ PROMOCIÓ,UER PINEDA DE MAR VERMELL,72402
5,C.T. CADET MASCULÍ PROMOCIÓ,UER PINEDA DE MAR A,68724
5,C.T. CADET MASCULÍ PROMOCIÓ,UER PINEDA DE MAR VERMELL,72404
5,C.T. PRE-INFANTIL MASCULÍ,UER PINEDA DE MAR,73708
5,C.T. MINI MASCULÍ,UER PINEDA DE MAR BLANC,73711
5,C.T. MINI MASCULÍ,UER PINEDA DE MAR NEGRE,73709
5,C.T. MINI MASCULÍ,UER PINEDA DE MAR VERMELL,73707
5,C.T. PRE-MINI MASCULÍ,UER PINEDA DE MAR,73706
5,C.T. SOTS-20 FEMENÍ NIVELL A,UER PINEDA DE MAR,68722
5,C.T. CADET FEMENÍ PROMOCIÓ,UER PINEDA DE MAR,72403
5,C.T. INFANTIL FEMENÍ PROMOCIÓ,UER PINEDA DE MAR,73714
5,C.T. PRE-INFANTIL FEMENÍ,UER PINEDA DE MAR,73712
5,C.T. MINI FEMENÍ,UER PINEDA DE MAR BLANC,73710
5,C.T. MINI FEMENÍ,UER PINEDA DE MAR VERMELL,73713
5,C.T. PRE-MINI FEMENÍ,UER PINEDA DE MAR,68723
5,PRE-MINI MIXTE (ESCOLA),UER PINEDA DE MAR B,74259
5,PRE-MINI MIXTE (ESCOLA),UER PINEDA DE MAR C,74260
5,PRE-MINI MIXTE (ESCOLA),UER PINEDA DE MAR A,74261
2453,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB PONTS,69123
2453,C.T. MINI MASCULÍ,CB PONTS BIATRANS,69122
374,1A. TERRITORIAL SÈNIOR MASCULÍ,BASQUET PORQUERES,71163
374,C.C. JÚNIOR MASCULÍ NIVELL B,BASQUET PORQUERES BLANC,73032
374,C.T. JÚNIOR MASCULÍ PROMOCIÓ,BASQUET PORQUERES VERMELL,73034
374,C.T. PRE-INFANTIL MASCULÍ,BASQUET PORQUERES,73031
374,C.T. MINI MASCULÍ,BASQUET PORQUERES,73030
374,C.T. PRE-MINI MASCULÍ,BASQUET PORQUERES BLANC,73036
374,C.T. PRE-MINI MASCULÍ,BASQUET PORQUERES VERMELL,73038
374,1A. TERRITORIAL SÈNIOR FEMENÍ,BASQUET PORQUERES,71164
374,C.T. JÚNIOR FEMENÍ PROMOCIÓ,BASQUET PORQUERES,73029
374,C.T. PRE-INFANTIL FEMENÍ,BASQUET PORQUERES,73039
374,C.T. MINI FEMENÍ,BASQUET PORQUERES,73028
374,C.T. PRE-MINI FEMENÍ,BASQUET PORQUERES,73037
374,PRE-MINI MIXTE (ESCOLA),BASQUET PORQUERES VERMELL,73033
374,PRE-MINI MIXTE E (COMPETICIO).,BASQUET PORQUERES BLANC,73035
91,SEGONA FEB,C.B. PRAT,71739
91,COPA CATALUNYA MASCULINA,C.B. PRAT B,69208
91,C.C. JÚNIOR MASCULÍ 1R. ANY,C.B. PRAT - AIGÜES DEL PRAT B,69209
91,C.C. JÚNIOR MASCULÍ NIVELL A,C.B. PRAT - AIGÜES DEL PRAT A,71222
91,C.C. JÚNIOR MASCULÍ NIVELL B,C.B. PRAT - AIGÜES DEL PRAT 1,71223
91,C.T. JÚNIOR MASCULÍ PROMOCIÓ,C.B. PRAT - AIGÜES DEL PRAT 2,71700
91,C.C. CADET MASCULÍ INTERTERRITORIAL,C.B. PRAT - AIGÜES DEL PRAT A,69215
91,C.T. CADET MASCULÍ PROMOCIÓ,C.B. PRAT - AIGÜES DEL PRAT B,71699
91,C.C. INFANTIL MASCULÍ INTERTERRITORIAL,C.B. PRAT - AIGÜES DEL PRAT A,69211
91,C.C. INFANTIL MASCULÍ 1R ANY,C.B. PRAT - AIGÜES DEL PRAT B,69210
91,C.T. INFANTIL MASCULÍ PROMOCIÓ,C.B. PRAT - AIGÜES DEL PRAT 1,71710
91,C.T. PRE-INFANTIL MASCULÍ,C.B. PRAT - AIGÜES DEL PRAT 2,71711
91,C.T. MINI MASCULÍ,C.B. PRAT - AIGÜES DEL PRAT A,71708
91,C.T. MINI MASCULÍ 1R. ANY,C.B. PRAT - AIGÜES DEL PRAT B,71703
91,C.T. PRE-MINI MASCULÍ,C.B. PRAT - AIGÜES DEL PRAT A,71707
91,C.T. PRE-MINI MASCULÍ 1R. ANY,C.B. PRAT - AIGÜES DEL PRAT B,73687
91,COPA CATALUNYA FEMENINA,C.B. PRAT - MONTIBELLO A,69217
91,C.C. SEGONA CATEGORIA FEMENINA,C.B. PRAT - MONTIBELLO B,69216
91,C.C. JÚNIOR FEMENÍ INTERTERRITORIAL,C.B. PRAT - MONTIBELLO A,69214
91,C.T. JÚNIOR FEMENÍ PROMOCIÓ,C.B. PRAT - MONTIBELLO B,71701
91,C.C. CADET FEMENÍ INTERTERRITORIAL,C.B. PRAT - MONTIBELLO A,69212
91,C.C. CADET FEMENí 1R. ANY,C.B. PRAT - MONTIBELLO B,69213
91,C.T. CADET FEMENÍ PROMOCIÓ,C.B. PRAT - MONTIBELLO C,71702
91,C.T. INFANTIL FEMENÍ PROMOCIÓ,C.B. PRAT - MONTIBELLO A,71224
91,C.T. PRE-INFANTIL FEMENÍ,C.B. PRAT - MONTIBELLO C,71705
91,C.T. PRE-INFANTIL FEMENÍ,C.B. PRAT - MONTIBELLO B,72556
91,C.T. MINI FEMENÍ,C.B. PRAT - MONTIBELLO A,71706
91,C.T. MINI FEMENÍ 1R. ANY,C.B. PRAT - MONTIBELLO B,71704
91,C.T. PRE-MINI FEMENÍ,C.B. PRAT - MONTIBELLO,71709
243,C.C. SEGONA CATEGORIA MASCULINA,BÀSQUET PRATENC 1 - LISANT,70444
243,2A. TERRITORIAL SÈNIOR MASCULÍ,BÀSQUET PRATENC 2 - LISANT,70442
243,3A. TERRITORIAL SÈNIOR MASCULÍ,BÀSQUET PRATENC 3 - LISANT,70441
243,C.C. SOTS-20 MASCULÍ NIVELL A-1,BÀSQUET PRATENC - LISANT,70445
243,C.T. CADET MASCULÍ PROMOCIÓ,BÀSQUET PRATENC,73227
243,C.T. INFANTIL MASCULÍ PROMOCIÓ,BÀSQUET PRATENC,73230
243,C.T. PRE-INFANTIL MASCULÍ,BÀSQUET PRATENC,73231
243,C.T. MINI MASCULÍ,BÀSQUET PRATENC,73229
243,1A. TERRITORIAL SÈNIOR FEMENÍ,BÀSQUET PRATENC 1 - PRAT ACTIU!!,70446
243,2A. TERRITORIAL SÈNIOR FEMENÍ,BÀSQUET PRATENC 2 - PRAT ACTIU!!,70443
243,C.T. JÚNIOR FEMENÍ PROMOCIÓ,BÀSQUET PRATENC,73232
243,C.T. INFANTIL FEMENÍ PROMOCIÓ,BÀSQUET PRATENC,73233
16,C.C. SEGONA CATEGORIA MASCULINA,AB PREMIÀ,70807
16,C.C. U20 - SOTS-20 MASCULÍ PREFERENT,AB PREMIÀ BLAU,70804
16,C.C. SOTS-20 MASCULÍ NIVELL A-2,AB PREMIÀ BLANC,70805
16,C.C. JÚNIOR MASCULÍ NIVELL B,AB PREMIÀ,70813
16,C.C. CADET MASCULÍ INTERTERRITORIAL,AB PREMIÀ BLAU,70803
16,C.T. CADET MASCULÍ PROMOCIÓ,AB PREMIÀ VERMELL,70802
16,C.T. CADET MASCULÍ PROMOCIÓ,AB PREMIÀ BLANC,70814
16,C. T.. U15 - CADET MASCULÍ PROMOCIÓ 1R. ANY BCN,AB PREMIÀ NEGRE,70811
16,C.T. INFANTIL MASCULÍ PROMOCIÓ,AB PREMIÀ BLAU,70800
16,C.T. INFANTIL MASCULÍ PROMOCIÓ,AB PREMIÀ BLANC,70810
16,C.T. PRE-INFANTIL MASCULÍ,AB PREMIÀ,70812
16,C.T. MINI MASCULÍ,AB PREMIÀ BLAU,70801
16,C.T. MINI MASCULÍ 1R. ANY,AB PREMIÀ BLANC,70817
16,C.T. MINI MASCULÍ 1R. ANY,AB PREMIÀ NEGRE,70820
16,C.T. PRE-MINI MASCULÍ,AB PREMIÀ BLAU,70818
16,C.T. PRE-MINI MASCULÍ 1R. ANY,AB PREMIÀ BLANC,70816
16,SUPER COPA FEMENINA,WECOLORS AB PREMIÀ,70815
16,2A. TERRITORIAL SÈNIOR FEMENÍ,AB PREMIÀ,70798
16,C.T. JÚNIOR FEMENÍ PROMOCIÓ,AB PREMIÀ,70809
16,C.T. CADET FEMENÍ PROMOCIÓ,AB PREMIÀ,70799
16,C.T. PRE-INFANTIL FEMENÍ,AB PREMIÀ,70819
16,C.T. MINI FEMENÍ,AB PREMIÀ BLAU,71250
16,C.T. MINI FEMENÍ 1R. ANY,AB PREMIÀ BLANC,71249
16,C.T. PRE-MINI FEMENÍ,AB PREMIÀ,70808
16,ESCOBOL (COMPETICIÓ),AB PREMIÀ,70806
110,1A. TERRITORIAL SÈNIOR MASCULÍ,CB PREMIÀ DE DALT - SAM,68339
110,3A. TERRITORIAL SÈNIOR MASCULÍ,CB PREMIÀ DE DALT - SBM,68344
110,C.C. JÚNIOR MASCULÍ NIVELL A,CB PREMIÀ DE DALT - JM,68338
110,C.T. CADET MASCULÍ PROMOCIÓ,CB PREMIÀ DE DALT - CAM,73999
110,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB PREMIÀ DE DALT - IAM,68337
110,C.T. MINI MASCULÍ,CB PREMIÀ DE DALT - MAM,68343
110,C.T. MINI MASCULÍ 1R. ANY,CB PREMIÀ DE DALT - MBM,68346
110,C.T. PRE-MINI MASCULÍ,CB PREMIÀ DE DALT - PAM,68345
110,C.T. PRE-MINI MASCULÍ,CB PREMIÀ DE DALT - PBM,74001
110,2A. TERRITORIAL SÈNIOR FEMENÍ,CB PREMIÀ DE DALT - SF,68342
110,C.T. CADET FEMENÍ PROMOCIÓ,CB PREMIÀ DE DALT - CBF,68340
110,C.T. CADET FEMENÍ PROMOCIÓ,CB PREMIÀ DE DALT - CAF,68341
110,C.T. INFANTIL FEMENÍ PROMOCIÓ,CB PREMIÀ DE DALT - IAF,73099
110,C.T. MINI FEMENÍ,CB PREMIÀ DE DALT - MAF,74000
2387,C.T. JÚNIOR MASCULÍ PROMOCIÓ,CLUB BÀSQUET PUIG-REIG,71670
2387,C.T. INFANTIL MASCULÍ PROMOCIÓ,CLUB BÀSQUET PUIG-REIG,73851
2387,C.T. MINI MASCULÍ,CLUB BÀSQUET PUIG-REIG,73849
2387,C.T. PRE-MINI MASCULÍ,CLUB BÀSQUET PUIG-REIG,73863
2387,C.T. SOTS-20 FEMENÍ NIVELL B,CLUB BÀSQUET PUIG-REIG DENTAL CLARET,71669
2387,C.T. JÚNIOR FEMENÍ PROMOCIÓ,CLUB BÀSQUET PUIG-REIG,71687
2387,C.T. PRE-INFANTIL FEMENÍ,CLUB BÀSQUET PUIG-REIG,73850
2387,C.T. MINI FEMENÍ 1R. ANY,CLUB BÀSQUET PUIG-REIG,73862
2387,C.T. PRE-MINI FEMENÍ,CLUB BÀSQUET PUIG-REIG,73864
2387,ESCOBOL,ESCOBOL VERD,74557
2387,PRE-MINI MIXTE (ESCOLA),ESCCOLA I5 /1R,74281
2387,ESCOBOL (COMPETICIÓ),ESCOBOL CB PUIG-REIG,74135
2753,C.C. SEGONA CATEGORIA MASCULINA,QBASKET SANT CUGAT 1,69527
2753,1A. TERRITORIAL SÈNIOR MASCULÍ,QBASKET SANT CUGAT 2,69526
2753,C.C. SOTS-25 MASCULÍ NIVELL A,QBASKET SANT CUGAT,69532
2753,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,QBASKET SANT CUGAT NEGRE,69524
2753,C.C. JÚNIOR MASCULÍ 1R. ANY,QBASKET SANT CUGAT U17,69529
2753,C.C. JÚNIOR MASCULÍ NIVELL A,QBASKET SANT CUGAT BLAU,71686
2753,C.T. JÚNIOR MASCULÍ PROMOCIÓ,QBASKET SANT CUGAT BLANC,73582
